木戸,kido,141.00247,37.257875,福島県
竜田,tatsuta,141.002822,37.282485,福島県
富岡,tomioka,141.02276,37.33396,福島県
夜ノ森,yorunomori,140.991988,37.365761,福島県
大野,oono,140.984163,37.409367,福島県
双葉,futaba,141.005815,37.453795,福島県
浪江,namie,140.989521,37.492291,福島県
桃内,momonai,140.984352,37.52866,福島県
小高,kodaka,140.996375,37.56298,福島県
磐城太田,iwakioota,140.991407,37.605114,福島県
原ノ町,haranomachi,140.971161,37.6379,福島県
鹿島,kashima,140.970062,37.702827,福島県
日立木,nittaki,140.934642,37.756081,福島県
相馬,souma,140.925713,37.802455,福島県
駒ケ嶺,komagamine,140.925075,37.842353,福島県
新地,shinchi,140.926501,37.881123,福島県
坂元,sakamoto,140.912727,37.928454,宮城県
山下,yamashita,140.900688,37.967292,宮城県
浜吉田,hamayoshida,140.890083,38.002195,宮城県
亘理,watari,140.861317,38.039776,宮城県
逢隈,ookuma,140.854669,38.067584,宮城県
板橋,itabashi,139.719507,35.745435,東京都
十条,juujou,139.722233,35.760321,東京都
北赤羽,kitaakabane,139.70569,35.787007,東京都
浮間舟渡,ukimafunato,139.691341,35.791209,東京都
戸田公園,todakouen,139.678203,35.807906,埼玉県
戸田,toda,139.669548,35.817665,埼玉県
北戸田,kitatoda,139.661201,35.826883,埼玉県
中浦和,nakaurawa,139.6375,35.853769,埼玉県
南与野,minamiyono,139.631117,35.867456,埼玉県
与野本町,yonohommachi,139.626075,35.880968,埼玉県
北与野,kitayono,139.628521,35.890678,埼玉県
日進,nisshin,139.606111,35.931555,埼玉県
指扇,sashiougi,139.564951,35.917023,埼玉県
南古谷,minamifuruya,139.519082,35.903344,埼玉県
川越,kawagoe,139.483078,35.906742,埼玉県
西大宮,nishioomiya,139.57979679107666,35.922281333698294,埼玉県
西川越,nishikawagoe,139.459746,35.91909,埼玉県
的場,matoba,139.435376,35.917478,埼玉県
笠幡,kasahata,139.40622,35.907551,埼玉県
武蔵高萩,musashitakahagi,139.371123,35.901729,埼玉県
宮原,miyabara,139.609455,35.940256,埼玉県
上尾,ueo,139.588434,35.973522,埼玉県
北上尾,kitaageo,139.577223,35.985632,埼玉県
桶川,okegawa,139.564274,35.998375,埼玉県
北本,kitamoto,139.533591,36.032112,埼玉県
鴻巣,kounosu,139.509552,36.0592,埼玉県
北鴻巣,kitakounosu,139.476894,36.085529,埼玉県
吹上,fukiage,139.453120,36.103062,埼玉県
行田,gyouda,139.432103,36.113879,埼玉県
熊谷,kumagaya,139.389528,36.139627,埼玉県
籠原,kagohara,139.330199,36.17448,埼玉県
深谷,fukaya,139.28127,36.191344,埼玉県
岡部,okabe,139.237622,36.205645,埼玉県
本庄,honjou,139.188299,36.236229,埼玉県
神保原,jimbohara,139.149172,36.25359,埼玉県
新町,shimmachi,139.105457,36.272984,群馬県
本千葉,honchiba,140.120987,35.601202,千葉県
蘇我,soga,140.130767,35.582065,千葉県
鎌取,kamatori,140.178583,35.562795,千葉県
誉田,honda,140.213748,35.546996,千葉県
土気,tsuchike,140.269783,35.530866,千葉県
大網,daimou,140.311111,35.522427,千葉県
永田,nagata,140.311162,35.503129,千葉県
本納,honnou,140.30758,35.48227,千葉県
新茂原,shimmobara,140.29983,35.449477,千葉県
茂原,mobara,140.304121,35.426733,千葉県
八積,yatsumi,140.345367,35.403971,千葉県
上総一ノ宮,kazusaichinomiya,140.365138,35.373401,千葉県
東浪見,torami,140.376706,35.34669,千葉県
太東,taitou,140.381184,35.319942,千葉県
長者町,choujamachi,140.385021,35.295839,千葉県
三門,sammon,140.391567,35.282377,千葉県
大原,oohara,140.390864,35.251097,千葉県
浪花,namihana,140.379428,35.222674,千葉県
御宿,oyado,140.35197,35.188028,千葉県
勝浦,katsuura,140.312142,35.152722,千葉県
鵜原,ubara,140.278446,35.140828,千葉県
上総興津,kazusaokitsu,140.250487,35.137146,千葉県
行川アイランド,namegawaairando,140.226962,35.11832,千葉県
安房小湊,awakominato,140.190337,35.128597,千葉県
安房天津,awaamatsu,140.154487,35.125473,千葉県
安房鴨川,awakamogawa,140.103566,35.107465,千葉県
浜野,hamano,140.132089,35.551876,千葉県
八幡宿,yawatajuku,140.120072,35.536189,千葉県
五井,goi,140.089522,35.512985,千葉県
姉ケ崎,anegasaki,140.041749,35.4786,千葉県
長浦,nagaura,139.995478,35.450234,千葉県
袖ケ浦,sodegaura,139.95788,35.431997,千葉県
巌根,iwaone,139.933229,35.414285,千葉県
木更津,kisaradu,139.92611,35.381668,千葉県
君津,kimitsu,139.895697,35.333619,千葉県
青堀,aohori,139.858189,35.330304,千葉県
大貫,oonuki,139.855541,35.291661,千葉県
佐貫町,sanukimachi,139.876106,35.260113,千葉県
上総湊,kazusaminato,139.871016,35.221855,千葉県
竹岡,takeoka,139.830159,35.197582,千葉県
浜金谷,hamakanaya,139.822141,35.168215,千葉県
保田,yasuda,139.838114,35.141480,千葉県
安房勝山,awakatsuyama,139.83339,35.114022,千葉県
岩井,iwai,139.849839,35.093062,千葉県
富浦,tomiura,139.837811,35.046140,千葉県
那古船形,nakofunakata,139.851388,35.028987,千葉県
館山,tateyama,139.861888,34.9959,千葉県
九重,kokonoe,139.911383,34.99752,千葉県
千倉,chikura,139.954738,34.976704,千葉県
千歳,chitose,139.966378,34.991701,千葉県
南三原,minamihara,139.979204,35.021065,千葉県
和田浦,wadaura,140.019569,35.041885,千葉県
江見,emi,140.061026,35.062513,千葉県
太海,futomi,140.096229,35.081435,千葉県
八丁堀,hacchoubori,139.777705,35.674617,東京都
越中島,ecchuujima,139.792713,35.667946,東京都
潮見,shiomi,139.817341,35.658702,東京都
新木場,shinkiba,139.827402,35.646172,東京都
葛西臨海公園,kasairinkaikouen,139.861529,35.644392,東京都
舞浜,maihama,139.883714,35.636115,千葉県
新浦安,shinurayasu,139.912553,35.649526,千葉県
市川塩浜,ichikawashiohama,139.923684,35.666554,千葉県
二俣新町,futamatashimmachi,139.959525,35.691273,千葉県
南船橋,minamifunahashi,139.995773,35.681804,千葉県
新習志野,shinnarashino,140.012825,35.667342,千葉県
海浜幕張,kaihimmakuhari,140.041917,35.648373,千葉県
検見川浜,kemigawahama,140.058888,35.637291,千葉県
稲毛海岸,inagekaigan,140.074034,35.629501,千葉県
千葉みなと,chibaminato,140.10341,35.606172,千葉県
酒々井,shisui,140.275271,35.731737,千葉県
成田,narita,140.313853,35.777796,千葉県
空港第2ビル（第2旅客ターミナル）,kuukoudai2biruryokakutaminaru,140.387871,35.773327,千葉県
成田空港（第1旅客ターミナル）,naritakuukoudai1ryokakutaminaru,140.384644,35.763983,千葉県
久住,kusumi,140.338929,35.832232,千葉県
滑河,namegawa,140.347871,35.877079,千葉県
下総神崎,shimousakouzaki,140.410657,35.8948,千葉県
大戸,oodo,140.457828,35.890004,千葉県
佐原,sabara,140.494074,35.894522,千葉県
香取,katori,140.532367,35.897856,千葉県
水郷,suigou,140.570181,35.885508,千葉県
小見川,omigawa,140.604587,35.849971,千葉県
笹川,sasagawa,140.655716,35.839753,千葉県
下総橘,shimousatachibana,140.702273,35.818673,千葉県
下総豊里,shimousatoyosato,140.721011,35.792899,千葉県
椎柴,shiishiba,140.758875,35.765204,千葉県
東我孫子,higashiabiko,140.047754,35.868945,千葉県
湖北,kohoku,140.077959,35.867165,千葉県
新木,araki,140.107048,35.862352,千葉県
布佐,fusa,140.13293,35.849371,千葉県
木下,kinoshita,140.147954,35.838817,千葉県
小林,kobayashi,140.193028,35.830783,千葉県
安食,ajiki,140.242051,35.835682,千葉県
下総松崎,shimousamanzaki,140.27749,35.807806,千葉県
十二橋,juunikyou,140.545707,35.916984,千葉県
潮来,itako,140.549473,35.936904,茨城県
延方,nobukata,140.588750,35.958072,茨城県
鹿島神宮,kashimajinguu,140.625676,35.970614,茨城県
鹿島サッカースタジアム（臨）,kashimasakkasutajiamurin,140.63606,35.992707,茨城県
祇園,gion,139.948111,35.391528,千葉県
上総清川,kazusakiyokawa,139.965612,35.390981,千葉県
東清川,higashikiyokawa,139.985847,35.390017,千葉県
横田,yokota,140.020138,35.386207,千葉県
東横田,higashiyokota,140.035995,35.386185,千葉県
馬来田,makuta,140.058485,35.36681,千葉県
下郡,shimogoori,140.055372,35.355018,千葉県
小櫃,obitsu,140.059794,35.328252,千葉県
俵田,tawarada,140.061386,35.314495,千葉県
久留里,kururi,140.075613,35.295812,千葉県
平山,hirayama,140.064682,35.274312,千葉県
上総松丘,kazusamatsuoka,140.064046,35.258226,千葉県
上総亀山,kazusakameyama,140.089479,35.233153,千葉県
福俵,fukudawara,140.341904,35.54617,千葉県
東金,tougane,140.363743,35.560172,千葉県
求名,gumyou,140.39626,35.579947,千葉県
与野,yono,139.639085,35.884393,埼玉県
北浦和,kitaurawa,139.645951,35.872053,埼玉県
蕨,warabi,139.690357,35.827959,埼玉県
西川口,nishikawaguchi,139.704312,35.815514,埼玉県
川口,kawaguchi,139.717472,35.801869,埼玉県
東十条,higashijuujou,139.726858,35.763803,東京都
王子,ouji,139.73809,35.752538,東京都
上中里,kaminakazato,139.745769,35.74728,東京都
大井町,ooimachi,139.73485,35.606257,東京都
大森,oomori,139.728079,35.588903,東京都
蒲田,kamata,139.716032,35.562517,東京都
新子安,shinkoyasu,139.654776,35.487064,神奈川県
下野花岡,shimotsukehanaoka,140.008606,36.649965,栃木県
仁井田,niita,140.029573,36.657271,栃木県
鴻野山,kounoyama,140.051656,36.666495,栃木県
大金,taikin,140.095656,36.656275,栃木県
小塙,kobana,140.11656,36.643095,栃木県
滝,taki,140.138152,36.648558,栃木県
烏山,karasuyama,140.15507,36.650455,栃木県
渋川,shibukawa,139.008786,36.491251,群馬県
金島,kaneshima,138.976421,36.529502,群馬県
祖母島,ubashima,138.957042,36.540729,群馬県
小野上,onogami,138.922202,36.552524,群馬県
小野上温泉,onogamionsen,138.904882,36.556909,群馬県
市城,ichishiro,138.882247,36.570685,群馬県
中之条,nakanojou,138.850908,36.585541,群馬県
群馬原町,gummaharamachi,138.824091,36.571694,群馬県
郷原,gouhara,138.801073,36.54876,群馬県
矢倉,yakura,138.78428,36.552731,群馬県
岩島,iwashima,138.759873,36.563239,群馬県
川原湯温泉,kawarayuonsen,138.70767,36.55363,群馬県
長野原草津口,naganoharakusatsuguchi,138.64959,36.5465,群馬県
群馬大津,gummaootsu,138.628045,36.553792,群馬県
羽根尾,haneo,138.605502,36.550164,群馬県
袋倉,fukurogura,138.579141,36.543997,群馬県
万座・鹿沢口,manzakazawaguchi,138.551395,36.531967,群馬県
大前,oomae,138.528966,36.513696,群馬県
北高崎,kitatakasaki,139.001076,36.338791,群馬県
群馬八幡,gummayawata,138.957433,36.337641,群馬県
安中,annaka,138.914368,36.331657,群馬県
磯部,isobe,138.849650,36.298397,群馬県
松井田,matsuida,138.797705,36.309151,群馬県
西松井田,nishimatsuseiden,138.786675,36.316067,群馬県
横川,yokokawa,138.737926,36.336009,群馬県
常陸青柳,hitachiaoyagi,140.484495,36.383582,茨城県
常陸津田,hitachitsuda,140.482914,36.404171,茨城県
後台,godai,140.489899,36.423767,茨城県
下菅谷,shimosugaya,140.494021,36.435394,茨城県
中菅谷,nakasugaya,140.492626,36.445662,茨城県
上菅谷,kamisugaya,140.492659,36.455378,茨城県
南酒出,minamisakaide,140.498471,36.477361,茨城県
額田,nukata,140.503462,36.485705,茨城県
河合,kawai,140.517118,36.508241,茨城県
谷河原,yagawara,140.52502,36.519782,茨城県
常陸太田,hitachioota,140.52777,36.531225,茨城県
常陸鴻巣,hitachikounosu,140.467455,36.472414,茨城県
瓜連,uridura,140.450438,36.497805,茨城県
静,shizu,140.438103,36.506012,茨城県
常陸大宮,hitachioomiya,140.412431,36.547554,茨城県
玉川村,tamakawamura,140.374334,36.579088,茨城県
野上原,nogamihara,140.390127,36.605879,茨城県
山方宿,yamagatajuku,140.401244,36.6246,茨城県
中舟生,nakafunyuu,140.392242,36.645683,茨城県
下小川,shimoogawa,140.387021,36.668975,茨城県
西金,saigane,140.386468,36.69548,茨城県
上小川,kamiogawa,140.378604,36.719216,茨城県
袋田,fukuroda,140.379583,36.754718,茨城県
常陸大子,hitachidaigo,140.350855,36.770657,茨城県
下野宮,shimonomiya,140.375282,36.815744,茨城県
矢祭山,yamatsuriyama,140.395278,36.84978,福島県
東館,higashitate,140.423314,36.870264,福島県
南石井,minamiishii,140.416902,36.894625,福島県
磐城石井,iwakiishii,140.415321,36.904516,福島県
磐城塙,iwakihanawa,140.41205,36.95862,福島県
近津,chikoudu,140.393699,37.000487,福島県
中豊,nakatoyo,140.393253,37.022479,福島県
磐城棚倉,iwakitanagura,140.384423,37.035127,福島県
磐城浅川,iwakiasakawa,140.414329,37.079787,福島県
里白石,satoshiraishi,140.416655,37.104195,福島県
磐城石川,iwakiishikawa,140.443969,37.140635,福島県
野木沢,nogizawa,140.42097,37.175224,福島県
川辺沖,kawabeoki,140.405723,37.192794,福島県
泉郷,izumigou,140.405289,37.214494,福島県
川東,kawahigashi,140.406220,37.270119,福島県
小塩江,shoushionoe,140.430246,37.295533,福島県
谷田川,yatagawa,140.431117,37.31372,福島県
磐城守山,iwakimoriyama,140.406485,37.330776,福島県
小田林,otabayashi,139.85353,36.300775,茨城県
結城,yuuki,139.873028,36.298056,茨城県
東結城,higashiyuuki,139.891485,36.296554,茨城県
川島,kawashima,139.916382,36.295918,茨城県
玉戸,tamado,139.93845,36.298547,茨城県
下館,shimodate,139.97866,36.304197,茨城県
新治,niihari,140.039076,36.328082,茨城県
大和,yamato,140.073216,36.345567,茨城県
岩瀬,iwase,140.108739,36.359377,茨城県
羽黒,haguro,140.142947,36.355292,茨城県
福原,fukuhara,140.187249,36.351507,茨城県
稲田,inada,140.21501,36.368903,茨城県
笠間,kasama,140.246515,36.373056,茨城県
宍戸,shishido,140.288243,36.344763,茨城県
鶴田,tsuruta,139.858818,36.538319,栃木県
鹿沼,kanuma,139.762961,36.571222,栃木県
文挟,fumibasami,139.727778,36.637716,栃木県
下野大沢,shimotsukeoosawa,139.732367,36.686427,栃木県
今市,imaichi,139.687348,36.720388,栃木県
日光,nikkou,139.62215,36.7474,栃木県
高崎問屋町,takasakitonyamachi,139.017089,36.346097,群馬県
井野,ino,139.023247,36.357457,群馬県
新前橋,shimmaebashi,139.046924,36.378936,群馬県
前橋,maebashi,139.072833,36.383399,群馬県
前橋大島,maebashiooshima,139.109557,36.370585,群馬県
駒形,komagata,139.139483,36.354145,群馬県
伊勢崎,isesaki,139.193704,36.326849,群馬県
国定,kokutei,139.242463,36.359018,群馬県
岩宿,iwajuku,139.297058,36.395861,群馬県
桐生,kiriu,139.33319,36.41109,群馬県
小俣,omata,139.374416,36.374960,栃木県
山前,yamamae,139.411322,36.347369,栃木県
足利,ashikaga,139.456295,36.331888,栃木県
あしかがフラワーパーク,ashikagafurawapaku,139.518611,36.315167,栃木県
富田,tomita,139.528650,36.316209,栃木県
佐野,sano,139.578858,36.316668,栃木県
岩舟,iwafune,139.657955,36.326561,栃木県
大平下,oohirashita,139.697264,36.344315,栃木県
栃木,tochigi,139.731037,36.371912,栃木県
思川,omoigawa,139.781079,36.351044,栃木県
群馬総社,gummasouja,139.032221,36.415574,群馬県
八木原,yagihara,139.019239,36.463738,群馬県
敷島,shikishima,139.033897,36.537636,群馬県
津久田,tsukuda,139.042806,36.561063,群馬県
岩本,iwamoto,139.047438,36.602184,群馬県
沼田,numata,139.035734,36.642513,群馬県
後閑,gokan,139.000078,36.679547,群馬県
上牧,kammaki,138.984533,36.735616,群馬県
水上,suijou,138.9688,36.778614,群馬県
湯檜曽,yuhinokihi,138.986209,36.802683,群馬県
土合,tsuchiai,138.967959,36.830696,群馬県
土樽,tsuchitaru,138.861446,36.875277,新潟県
越後中里,echigonakazato,138.84846,36.910398,新潟県
岩原スキー場前,iwaharasukijoumae,138.839438,36.924146,新潟県
越後湯沢,echigoyuzawa,138.809227,36.935799,新潟県
石打,ishiuchi,138.804221,36.988663,新潟県
大沢,oosawa,138.821310,37.021170,新潟県
上越国際スキー場前,jouetsukokusaisukijoumae,138.827973,37.028755,新潟県
塩沢,shiozawa,138.848399,37.041463,新潟県
六日町,muikamachi,138.875872,37.067065,新潟県
五日町,itsukamachi,138.908346,37.1199,新潟県
浦佐,urasa,138.922798,37.167488,新潟県
八色,hasshoku,138.934854,37.191747,新潟県
越後堀之内,echigohorinouchi,138.928003,37.23913,新潟県
北堀之内,kitahorinouchi,138.896372,37.25588,新潟県
越後川口,echigokawaguchi,138.861514,37.272983,新潟県
小千谷,odiya,138.813233,37.309822,新潟県
越後滝谷,echigotakidani,138.834932,37.368724,新潟県
宮内,miyauchi,138.840204,37.422223,新潟県
長岡,nagaoka,138.853927,37.447787,新潟県
甲斐小泉,kaikoizumi,138.359402,35.879533,山梨県
甲斐大泉,kaiooizumi,138.409564,35.89624,山梨県
清里,kiyosato,138.436589,35.919093,山梨県
野辺山,nobeyama,138.474448,35.955289,長野県
信濃川上,shinanogawajou,138.527345,35.975939,長野県
佐久広瀬,sakuhirose,138.519349,36.003724,長野県
佐久海ノ口,sakuuminokuchi,138.490807,36.021128,長野県
海尻,umijiri,138.473536,36.041276,長野県
松原湖,matsubaramizuumi,138.470509,36.060995,長野県
小海,oumi,138.482806,36.08862,長野県
馬流,umaryuu,138.485963,36.101824,長野県
高岩,takaiwa,138.477438,36.115711,長野県
八千穂,yachiho,138.477345,36.133281,長野県
海瀬,kaise,138.485894,36.155743,長野県
羽黒下,haguroka,138.489618,36.166411,長野県
青沼,aonuma,138.489162,36.181259,長野県
臼田,usuda,138.488309,36.194013,長野県
龍岡城,tatsuokashiro,138.490708,36.204184,長野県
太田部,ootabe,138.4878,36.220307,長野県
中込,nakagome,138.479389,36.23062,長野県
滑津,nametsu,138.475003,36.238716,長野県
北中込,kitanakagomi,138.476661,36.254923,長野県
岩村田,iwamurada,138.4724,36.27446,長野県
佐久平,sakudaira,138.464367,36.277929,長野県
中佐都,nakasato,138.453549,36.280856,長野県
美里,misato,138.450177,36.292243,長野県
三岡,mitsuoka,138.44846,36.30415,長野県
乙女,otome,138.440527,36.311371,長野県
東小諸,higashikomoro,138.432144,36.317057,長野県
小諸,komoro,138.422021,36.326337,長野県
富士,fuji,138.651225,35.151497,静岡県
柚木,yunoki,138.639157,35.157468,静岡県
竪堀,tatebori,138.645881,35.168075,静岡県
入山瀬,iriyamase,138.647622,35.188276,静岡県
富士根,fujine,138.63562,35.205251,静岡県
源道寺,gendouji,138.627057,35.214463,静岡県
富士宮,fujinomiya,138.614924,35.221409,静岡県
西富士宮,nishifujinomiya,138.602567,35.225456,静岡県
沼久保,numakubo,138.584283,35.199278,静岡県
芝川,shibakawa,138.563845,35.197272,静岡県
稲子,inago,138.536892,35.230454,静岡県
十島,juujima,138.515802,35.230153,山梨県
井出,ide,138.490989,35.247449,山梨県
寄畑,yadorikibatake,138.474932,35.264832,山梨県
内船,utsubuna,138.465068,35.282183,山梨県
甲斐大島,kaiooshima,138.45218,35.32817,山梨県
身延,minobu,138.453021,35.361397,山梨県
塩之沢,shionosawa,138.453887,35.379626,山梨県
波高島,hadakajima,138.459747,35.418624,山梨県
下部温泉,kabuonsen,138.472359,35.425751,山梨県
甲斐常葉,kaitokiwa,138.476975,35.444779,山梨県
市ノ瀬,ichinose,138.482154,35.462345,山梨県
久那土,kunatsuchi,138.467391,35.48144,山梨県
甲斐岩間,kaiiwama,138.463057,35.492539,山梨県
落居,ochii,138.471256,35.503612,山梨県
鰍沢口,kajikazawaguchi,138.470916,35.541375,山梨県
市川大門,ichikawadaimon,138.493276,35.560451,山梨県
市川本町,ichikawahommachi,138.502028,35.560684,山梨県
芦川,ashikawa,138.511241,35.563087,山梨県
甲斐上野,kaiueno,138.520465,35.569592,山梨県
東花輪,higashihanawa,138.526935,35.594749,山梨県
小井川,shouigawa,138.528523,35.604442,山梨県
常永,jouei,138.532909,35.616877,山梨県
国母,kokubo,138.552113,35.630567,山梨県
甲斐住吉,kaisumiyoshi,138.569892,35.63658,山梨県
南甲府,minamikoufu,138.577274,35.643496,山梨県
善光寺,zenkouji,138.589278,35.65985,山梨県
金手,kanate,138.578845,35.662264,山梨県
篠ノ井,shinonoi,138.138046,36.5771,長野県
今井,imai,138.145347,36.595732,長野県
川中島,kawanakajima,138.150679,36.614167,長野県
安茂里,amori,138.161791,36.630262,長野県
長野,nagano,138.189101,36.643307,長野県
直江津,naoetsu,138.242265,37.170251,新潟県
黒井,kuroi,138.267518,37.183700,新潟県
犀潟,saigata,138.305154,37.210345,新潟県
土底浜,dosokohama,138.324779,37.222719,新潟県
潟町,katamachi,138.339902,37.234135,新潟県
上下浜,joukehama,138.361569,37.252178,新潟県
柿崎,kakizaki,138.385933,37.277732,新潟県
米山,yoneyama,138.431266,37.316804,新潟県
笠島,kasajima,138.467221,37.335794,新潟県
青海川,oumigawa,138.486169,37.346143,新潟県
鯨波,geiha,138.517263,37.355828,新潟県
柏崎,kashiwazaki,138.556303,37.363495,新潟県
茨目,ibarame,138.586714,37.356986,新潟県
安田,yasuda,138.612057,37.341155,新潟県
北条,houjou,138.636954,37.338262,新潟県
越後広田,echigohirota,138.661243,37.357354,新潟県
長鳥,nagatori,138.684063,37.366405,新潟県
塚山,tsukayama,138.729829,37.355114,新潟県
越後岩塚,echigoiwatsuka,138.756372,37.38629,新潟県
来迎寺,raikouji,138.783523,37.397136,新潟県
前川,maekawa,138.823865,37.401795,新潟県
北長岡,kitanagaoka,138.86247,37.468768,新潟県
押切,oshikiri,138.880988,37.50467,新潟県
見附,mitsuke,138.904792,37.540094,新潟県
帯織,obiori,138.92848,37.572975,新潟県
東光寺,toukouji,138.942956,37.593098,新潟県
三条,sanjou,138.960593,37.620962,新潟県
東三条,higashisanjou,138.973703,37.628491,新潟県
保内,honai,139.014608,37.639322,新潟県
加茂,kamo,139.048959,37.658806,新潟県
羽生田,hanyuuda,139.060715,37.693613,新潟県
田上,tagami,139.074599,37.719035,新潟県
矢代田,yashiroda,139.095654,37.748863,新潟県
古津,furutsu,139.114252,37.7727,新潟県
さつき野,satsukino,139.117466,37.812731,新潟県
荻川,ogigawa,139.111477,37.833307,新潟県
亀田,kameda,139.108065,37.877154,新潟県
越後石山,echigoishiyama,139.095429,37.896407,新潟県
新潟,niigata,139.060869,37.912299,新潟県
東新潟,higashiniigata,139.108685,37.908773,新潟県
大形,oogata,139.129272,37.915518,新潟県
新崎,shinzaki,139.158558,37.922478,新潟県
早通,hayadoori,139.178173,37.92109,新潟県
豊栄,houei,139.215347,37.919351,新潟県
黒山,kuroyama,139.241177,37.937128,新潟県
佐々木,sasaki,139.270099,37.949716,新潟県
西新発田,nishishibata,139.303474,37.942097,新潟県
北長野,kitanagano,138.222534,36.665123,長野県
三才,sansai,138.244079,36.686674,長野県
豊野,toyono,138.274458,36.710642,長野県
信濃浅野,shinanoasano,138.294784,36.722011,長野県
立ケ花,tategahana,138.307057,36.731257,長野県
上今井,kamiimai,138.319478,36.753947,長野県
替佐,kaesuke,138.323385,36.768999,長野県
蓮,ren,138.349026,36.80888,長野県
飯山,iiyama,138.359335,36.847642,長野県
北飯山,kitaiiyama,138.363765,36.85883,長野県
信濃平,shinanodaira,138.378479,36.884918,長野県
戸狩野沢温泉,togarinozawaonsen,138.392952,36.916673,長野県
上境,kamizakai,138.419151,36.937916,長野県
上桑名川,kamikuwanagawa,138.441204,36.962559,長野県
桑名川,kuwanagawa,138.458007,36.975882,長野県
西大滝,nishiootaki,138.480872,36.979169,長野県
信濃白鳥,shinanoshiratori,138.50302,36.983591,長野県
平滝,hirataki,138.533723,36.986041,長野県
横倉,yokokura,138.550310,36.979875,長野県
森宮野原,morimiyanohara,138.57733,36.989447,長野県
足滝,ashitaki,138.603625,36.998958,新潟県
越後田中,echigotanaka,138.627058,37.005316,新潟県
津南,tsunan,138.639326,37.023503,新潟県
越後鹿渡,echigokado,138.671592,37.048054,新潟県
越後田沢,echigotazawa,138.694731,37.055387,新潟県
越後水沢,echigomizusawa,138.718056,37.074324,新潟県
土市,doichi,138.72951,37.097457,新潟県
十日町,tookamachi,138.756188,37.134562,新潟県
魚沼中条,uonumanakajou,138.772491,37.159467,新潟県
下条,shimojou,138.779989,37.198324,新潟県
越後岩沢,echigoiwasawa,138.797097,37.240753,新潟県
内ケ巻,naikekan,138.851833,37.250008,新潟県
東柏崎,higashikashiwazaki,138.565802,37.373867,新潟県
西中通,nishinakadoori,138.592651,37.392456,新潟県
荒浜,arahama,138.601752,37.404699,新潟県
刈羽,kariwa,138.61955,37.430047,新潟県
西山,nishiyama,138.641770,37.448375,新潟県
礼拝,raihai,138.66392,37.459221,新潟県
石地,ishiji,138.688101,37.484132,新潟県
小木ノ城,oginoshiro,138.70402,37.515431,新潟県
出雲崎,izumozaki,138.716291,37.531857,新潟県
妙法寺,myouhouji,138.742037,37.566405,新潟県
小島谷,ojimaya,138.771225,37.57455,新潟県
桐原,kirihara,138.792279,37.601553,新潟県
寺泊,teradomari,138.814519,37.620349,新潟県
分水,bunsui,138.839038,37.629032,新潟県
粟生津,aoudu,138.873484,37.653988,新潟県
南吉田,minamiyoshita,138.870984,37.671999,新潟県
吉田,yoshida,138.878377,37.687111,新潟県
北吉田,kitayoshida,138.882209,37.702037,新潟県
岩室,iwamuro,138.879881,37.721382,新潟県
巻,kan,138.889506,37.756753,新潟県
越後曽根,echigosone,138.911094,37.793544,新潟県
越後赤塚,echigoakatsuka,138.908201,37.816008,新潟県
内野西が丘,naiyanishigaoka,138.926647,37.846355,新潟県
内野,naiya,138.936615,37.85824,新潟県
新潟大学前,niigatadaigakumae,138.95442,37.869178,新潟県
寺尾,terao,138.973742,37.879106,新潟県
小針,kobari,138.991359,37.889591,新潟県
青山,aoyama,139.000813,37.898546,新潟県
関屋,sekiya,139.015087,37.906015,新潟県
白山,hakusan,139.029955,37.911829,新潟県
松本,matsumoto,137.96445,36.230393,長野県
北松本,kitamatsumoto,137.960983,36.236971,長野県
島内,tounai,137.944817,36.246991,長野県
島高松,shimatakamatsu,137.931576,36.246322,長野県
梓橋,azusabashi,137.918027,36.250162,長野県
一日市場,hitoichiba,137.904136,36.2596,長野県
中萱,chuukaya,137.903353,36.273434,長野県
南豊科,minamitoyoshina,137.903457,36.291124,長野県
豊科,toyoshina,137.900896,36.299957,長野県
柏矢町,hakuyachou,137.888349,36.322529,長野県
穂高,hotaka,137.881869,36.33906,長野県
有明,ariake,137.878236,36.359949,長野県
安曇追分,adumioiwake,137.872736,36.371795,長野県
細野,hosono,137.865722,36.397107,長野県
北細野,kitahosono,137.862725,36.406439,長野県
信濃松川,shinanomatsukawa,137.858631,36.424456,長野県
安曇沓掛,adumikutsukake,137.854784,36.447795,長野県
信濃常盤,shinanotokiwa,137.847148,36.467403,長野県
南大町,minamioomachi,137.856269,36.491536,長野県
信濃大町,shinanooomachi,137.861674,36.50031,長野県
北大町,kitaoomachi,137.857913,36.517558,長野県
信濃木崎,shinanokizaki,137.846189,36.535643,長野県
稲尾,inao,137.842575,36.554058,長野県
海ノ口,uminokuchi,137.841824,36.565652,長野県
簗場,yanaba,137.844724,36.594666,長野県
ヤナバスキー場前,yanabasukijoumae,137.855039,36.605851,長野県
南神城,minamikamishiro,137.841551,36.637105,長野県
神城,kamishiro,137.846586,36.658287,長野県
飯森,iimori,137.85006,36.670563,長野県
白馬,hakuba,137.863819,36.695922,長野県
信濃森上,shinanomoriage,137.871991,36.711132,長野県
白馬大池,hakubaooike,137.885531,36.739918,長野県
千国,chikuni,137.900895,36.763249,長野県
南小谷,minamikodani,137.908372,36.774604,長野県
中土,nakado,137.907879,36.80558,長野県
北小谷,kitaotari,137.906451,36.842567,長野県
平岩,hiraiwa,137.86561,36.88688,新潟県
